title,description,search
instrumentation.usage.admissionRules.rules,,"NOT() | append [rest splunk_server=local ""/services/workloads/rules?workload_rule_type=search_filter"" | `hash_admission_rule_predicate(index)` | `hash_admission_rule_predicate(app)` | `hash_admission_rule_predicate(user)` | `hash_admission_rule_predicate(role)` | eval data=""\""""+sha1(title)+""\"":{\""predicate\"":\""""+predicate+""\""}"" | stats list(data) AS ruleList, count AS ruleTotal | eval ruleCombined=mvjoin(ruleList, "", "") | fields ruleTotal, ruleCombined]"
instrumentation.usage.admissionRules.rulesTriggered,,"index=_internal sourcetype=wlm_monitor prefilter_action=filter | stats count by prefilter_rule | fields prefilter_rule, count | eval data=""{\""searchFilterRule\"":\""""+sha1(prefilter_rule)+""\"", \""filteredSearchesCount\"":\""""+count+""\""}"" | stats list(data) AS rulesTriggered, count AS rulesTriggeredTotal | eval rulesTriggeredCombined=mvjoin(rulesTriggered, "", "") | fields rulesTriggeredTotal, rulesTriggeredCombined"
instrumentation.usage.app.page,,"index=_internal sourcetype=splunk_web_access uri_path=""/*/app/*/*"" NOT uri_path=""/*/static/*"" | eval uri_parts=split(uri_path, ""/""),locale=mvindex(uri_parts,1), app=mvindex(uri_parts,3), page=mvindex(uri_parts,4) | bin _time span=1d | eventstats estdc(user) as appUsers count as appOccurrences by app _time | bin _time span=1d | stats latest(locale) as locale count as occurrences estdc(user) as users by app page appUsers appOccurrences _time | sort app -occurrences | streamstats count as pageRank by app _time | where pageRank<=10 | eval data=""{\""app\"":\""""+app+""\"",\""page\"":\""""+page+""\"",\""locale\"":\""""+locale+""\"",\""occurrences\"":"" + tostring(occurrences) + "",\""users\"":"" + tostring(users) + ""}"" | eval data=if(pageRank==1,data+"";{\""app\"":\""""+app+""\"",\""locale\"":\""""+locale+""\"",\""occurrences\"":"" + tostring(appOccurrences) + "",\""users\"":"" + tostring(appUsers) + ""}"", data) | stats values(data) as data by app appOccurrences appUsers _time | sort _time -appOccurrences | streamstats count as appRank by _time | where appRank<=25 | mvexpand data | makemv delim="";"" data | mvexpand data | eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.authMethod.config,,"|rest splunk_server=local /services/admin/auth-services| join type=left splunk_server [|rest splunk_server=local /services/server/info | fields guid, splunk_server] | appendcols [|rest splunk_server=local /servicesNS/nobody/splunk_instrumentation/telemetry | fields telemetrySalt]| eval telemetrySalt=if(isnull(telemetrySalt), """", telemetrySalt), hashHost=sha1(telemetrySalt+splunk_server)| eval data=""{\""host\"": \""""+hashHost+""\"",\""guid\"": \""""+guid+""\"", \""authentication method\"": \""""+active_authmodule+""\"",\""mfa type\"": "" +""\"""" + if(mfa_type=="""", ""none"", mfa_type) +""\""}"", _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.durableSearch,,"| rest servicesNS/-/-/admin/savedsearch | search NOT title=instrumentation.* AND NOT durable.track_time_type="""" | eval name=sha1(title), durableTrackTimeType='durable.track_time_type', durableLagTime='durable.lag_time', durableBackfillType='durable.backfill_type', durableMaxBackfillIntervals='durable.max_backfill_intervals', enableSummaryIndex=if('action.summary_index'==1, ""Yes"", ""No"")  | fields name, durableTrackTimeType, durableLagTime, durableBackfillType, durableMaxBackfillIntervals, enableSummaryIndex | makejson name durableTrackTimeType durableLagTime durableBackfillType durableMaxBackfillIntervals enableSummaryIndex output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.healthMonitor.currentState,,"| rest /services/apps/local splunk_server=local | search title=search | rename version as splunk_version | fields splunk_version 
 | appendcols [| rest services/server/health-config/distributed_health_reporter splunk_server=local | eval dist_hr_enabled=if(isnull(disabled) or disabled=='' or disabled==0, 1, 0) | fields dist_hr_enabled] 
 | appendcols [| search index=_internal earliest=-1d source=*splunkd_ui_access.log (""server/health/splunkd/details"" OR ""server/health/deployment/details"") | stats count as click_count] 
 | appendcols [ 
    | rest services/server/health/splunkd/details splunk_server=local 
    | fields + features.* health | rename health as features.health 
    | fields - *.reasons.* *.messages.* 
    | foreach features.* [ eval newname=""splunkd.""+replace(lower(""<<MATCHSTR>>""), "" "", ""_"") | rex field=newname mode=sed ""s/features\.|\.health//g"" | eval {newname}='<<FIELD>>'] 
    | fields - features.*, newname 
    | transpose column_name=""features"" | rename ""row 1"" as current_color 
    | join type=outer features [ 
        | search index=_internal earliest=-1d source=*health.log component=PeriodicHealthReporter 
            | stats count as num,  values(color) as colors by node_path 
            | rename node_path as features 
            | eval colors = mvjoin(colors, "","") 
            | eval worst_color = if(match(colors, ""red""), ""red"", (if(match(colors, ""yellow""), ""yellow"", ""green""))) 
            | fields features, num, colors, worst_color 
    ] 
    | sort by features 
    | eval nodes="""", combin_column=1 
    | foreach features* [eval nodes = ""{\""nodePath\"": \"""" + '<<FIELD>>' + ""\"", \""color\"": \"""" + current_color + ""\"", \""worstColorInLast24Hours\"": \"""" + worst_color + ""\""}""] 
    | stats count list(nodes) as node_list by combin_column 
    | eval node_status = mvjoin(node_list, "", "") 
 ] 
 | eval data = ""{\""splunkVersion\"": \"""" + splunk_version + ""\"", \""distribuedHealthReporter\"": {\""enabled\"": "" + dist_hr_enabled + ""}, \""healthReportClicks\"": "" + click_count + "", \""nodeStatus\"": ["" + node_status + ""]}"", _time=now(), date=strftime(_time, ""%Y-%m-%d"") 
 | fields data _time date"
instrumentation.usage.healthMonitor.report,,"|rest splunk_server=local /services/server/health-config | eval thresh="""" | foreach indicator*red,indicator*yellow [eval thresh =if('<<FIELD>>'!="""", thresh+""\""<<FIELD>>\"":"" + '<<FIELD>>' + "","", thresh)] | eval thresh=rtrim(thresh, "",""), enabled=if(disabled=='' or disabled==0 or isnull(disabled), 1,0) | eval feature=""\""""+title+""\"":{\""threshold\"": {""+thresh+""}, \""enabled\"": \""""+enabled+""\""}"", distinct=if(like(title, ""feature%""), ""feature"", ""alert"") | eval disable=coalesce('alert.disabled', disabled), action=coalesce('alert.actions','action.to','action.url', 'action.integration_url_override') | eval action=if(action=="""" or isnull(action), ""empty"", action) | eval alert=""\""""+title+""\"": {\""disabled\"": \""""+disable+""\"", \""action/ action.to/ action.url/ action.integration_url_override\"": \""""+action+""\""}"" | stats list(alert) AS alertList, list(feature) AS feaList by distinct | eval alertCombined=mvjoin(alertList, "",""), feaCombined=mvjoin(feaList, "","") | eval alertCombined=""\""alert\"":{""+alertCombined+""}"" | eval feaCombined=if(distinct==""alert"", null, feaCombined), alertCombined=if(distinct==""feature"", null, alertCombined) | eval dataCombined=coalesce(alertCombined, feaCombined) | stats list(dataCombined) AS dataList| eval data=mvjoin(dataList, "","") | eval data=""{""+data+""}"",_time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.indexing.sourcetype,,"index=_internal source=*metrics.log* TERM(group=per_sourcetype_thruput) | bin _time span=1d | stats sum(ev) as events, sum(kb) as size, estdc(host) as hosts by series _time | eval data=""{\""name\"":\""""+replace(series,""\"""", ""\\\"""") + ""\"",\""events\"":""+tostring(events)+"",\""bytes\"":""+tostring(round(size*1024))+"",\""hosts\"":""+tostring(hosts)+""}"" | eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.kvstore,,"|rest splunk_server=local /services/kvstore/info | eval data = ""{"" | foreach usage.* [eval data = data + ""\""<<FIELD>>\"":\"""" + '<<FIELD>>' + ""\"", "" ] | eval data = rtrim(data, "", "") + ""}"", _time = now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.lookups.lookupDefinitions,,"|rest splunk_server=local /services/admin/transforms-lookup getsize=true | eval name = 'eai:acl.app' + ""."" + title | rename ""eai:acl.sharing"" AS sharing | eval is_temporal = if(isnull(time_field),0,1) | table name type is_temporal size sharing | join type=left name [rest splunk_server=local /services/admin/kvstore-collectionstats | table data | mvexpand data | spath input=data | table ns size | rename ns as name] | eval name=sha1(name) | makejson output=lookups | stats list(lookups) as lookups | eval data = ""{ \""lookups\"" : ["" . mvjoin(lookups,"","") . ""]}"", _time = now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.metrics,,"| mcatalog values(_dims) values(sourcetype) values(metric_type) where index=* earliest=-15m by metric_name, index | stats count(values(_dims)) AS dimension_count list(values(sourcetype)) AS sourcetype list(values(metric_type)) AS metrictype by metric_name, index | eval metrictype = if(isnull(metrictype), ""N/A"", metrictype) | fields metric_name, index,  dimension_count, sourcetype, metrictype | eval data=""{ \""metricName\"" : \""""+metric_name+""\"", \""indexName\"" : \""""+index+""\"", \""dimensionCount\"" : \""""+dimension_count+""\"", \""sourcetype\"" : \""""+sourcetype+""\"", \""metricType\"" : \""""+metrictype+""\""}"", _time = now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.passwordPolicy.config,,"|rest splunk_server=local /services/admin/Splunk-auth/splunk_auth| join type=left splunk_server [|rest splunk_server=local /services/server/info | fields guid, splunk_server] | appendcols [|rest splunk_server=local /servicesNS/nobody/splunk_instrumentation/telemetry | fields telemetrySalt]| eval telemetrySalt=if(isnull(telemetrySalt), """", telemetrySalt), hashHost=sha1(telemetrySalt+splunk_server)| replace ""1"" with ""true"", ""0"" with ""false"" in enablePasswordHistory,expireUserAccounts, forceWeakPasswordChange, lockoutUsers, verboseLoginFailMsg | eval data=""{\""host\"": \""""+hashHost+""\"",\""guid\"": \""""+guid+""\"", \""constant login time\"":\""""+constantLoginTime+""\"", \""enable password history\"":\""""+enablePasswordHistory+""\"", \""expiration alert in days\"":\""""+expireAlertDays+""\"", \""days until password expires\"":\""""+expirePasswordDays+""\"", \""enable password expiration\"":\""""+expireUserAccounts+""\"", \""force existing users to change weak passwords\"":\""""+forceWeakPasswordChange+""\"", \""failed login attempts\"":\""""+lockoutAttempts+""\"", \""lockout duration in minutes\"":\""""+lockoutMins+""\"", \""lockout threshold in minutes\"":\""""+lockoutThresholdMins+""\"", \""enable lockout users\"":\""""+lockoutUsers+""\"", \""minimum number of digits\"":\""""+minPasswordDigit+""\"", \""minimum number of characters\"":\""""+minPasswordLength+""\"", \""minimum number of lowercase letters\"":\""""+minPasswordLowercase+""\"", \""minimum number of special characters\"":\""""+minPasswordSpecial+""\"", \""minimum number of uppercase letters\"":\""""+minPasswordUppercase+""\"", \""password history count\"":\""""+passwordHistoryCount+""\"", \""enable verbose login fail message\"":\""""+verboseLoginFailMsg+""\""}"",_time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.rest,,"index=_internal useragent=splunk-sdk* | eval endpointuri = case(like(uri_path, ""%/authorization/capabilities%""), ""authorization/capabilities"", like(uri_path, ""%/authorization/roles%""), ""authorization/roles"", like(uri_path, ""%/configs/conf-%s%""), ""configs/conf-%s"", like(uri_path, ""%/properties/%""), ""properties"", like(uri_path, ""%/saved/eventtypes%""), ""saved/eventtypes"", like(uri_path, ""%/deployment/client%""), ""deployment/client"", like(uri_path, ""%/deployment/tenants%""), ""deployment/tenants"", like(uri_path, ""%/deployment/server%""), ""deployment/server"", like(uri_path, ""%/deployment/serverclass%""), ""deployment/serverclass"", like(uri_path, ""%/storage/passwords%""), ""storage/passwords"", like(uri_path, ""%/services/receivers/stream%""), ""/services/receivers/stream"", like(uri_path, ""%/services/receivers/simple%""), ""/services/receivers/simple"", like(uri_path, ""%/authentication/users%""), ""authentication/users"", like(uri_path, ""%/saved/searches%""), ""saved/searches"", like(uri_path, ""%/data/modular_inputs%""), ""data/modular_inputs"", like(uri_path, ""%/data/input%""), ""data/input"", like(uri_path, ""%/data/indexes%""), ""data/indexes"", like(uri_path, ""%/alerts/fired_alerts%""), ""/alerts/fired_alerts"", like(uri_path, ""%messages%""), ""messages"", like(uri_path, ""%/search/jobs%""), ""search/jobs"" ) | stats count by endpointuri, status, method, useragent | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | eval data=""{ \""endpointUri\"" : \""""+endpointuri+""\"", \""status\"" : \""""+status+""\"", \""method\"" : \""""+method+""\"", \""useragent\"" : \""""+useragent+""\"", \""count\"" : \""""+count+""\"" }"" | fields _time date data"
instrumentation.usage.rollup,,"| rest servicesNS/-/-/catalog/metricstore/rollup | eval summaryCount=0, target_index_list="""", metricOverrideCount=0, name=title, hasDimensionList=if(isnull(dimensionList), ""false"", ""true"") | foreach summaries*rollupIndex [| eval summaryCount=if(isnull('<<FIELD>>'), summaryCount, summaryCount+1)] | foreach aggregation* [| eval metricOverrideCount=if(isnull('<<FIELD>>'), metricOverrideCount, metricOverrideCount+1)] | foreach summaries*rollupIndex [eval target_index_list=if(isnotnull('<<FIELD>>'), target_index_list."","".'<<FIELD>>', target_index_list)] | eval targetIndex=split('target_index_list',"","")| mvexpand  targetIndex | search NOT targetIndex="""" | join type=left targetIndex [| rest /services/data/indexes datatype=metric | eval targetIndexDBSizeGB_temp=tostring(round(coalesce(currentDBSizeMB,0) / 1024, 2)) | stats sum(targetIndexDBSizeGB_temp) as targetIndexDBSizeGB by title | rename title as targetIndex | fields targetIndex, targetIndexDBSizeGB] | fields name, defaultAggregation, summaryCount, hasDimensionList, metricOverrideCount, targetIndex, targetIndexDBSizeGB | eval targetIndexDBSizeGB=if(targetIndexDBSizeGB==0, ""0 (Check Index to Verify)"", targetIndexDBSizeGB) | makejson name defaultAggregation targetIndex targetIndexDBSizeGB hasDimensionList summaryCount(int) metricOverrideCount(int) output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.savedSearches.alerts,,"| rest servicesNS/-/-/admin/savedsearch | search NOT title=instrumentation.* | eval name=sha1(title), alertConditionType=alert_type, actionList=actions, triggerMode=if('alert.digest_mode'==1, ""Once"", ""For each result""), alertSeverity='alert.severity', alertSuppress=if('alert.suppress'==1, ""Yes"", ""No""), alertSuppressGroup=if('alert.suppress.group_name'=="""", ""N/A"", sha1('alert.suppress.group_name')), alertTrackable=if('alert.track'==1, ""Yes"", ""No""), cronSchedule=cron_schedule, dispatchAllowPartialResults=if('dispatch.allow_partial_results'==1, ""Yes"", ""No"") | fields name, alertConditionType, actionList, triggerMode, alertSeverity, alertTrackable, alertSuppress, alertSuppressGroup, cronSchedule, dispatchAllowPartialResults | makejson name alertConditionType actionList triggerMode alertSeverity alertTrackable alertSuppress cronSchedule alertSuppressGroup dispatchAllowPartialResults output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.search.concurrent,,"index=_introspection sourcetype=splunk_resource_usage component::PerProcess data.search_props.sid::* | bin _time span=10s | stats estdc(data.search_props.sid) AS concurrent_searches by _time host | bin _time span=1d | stats `instrumentation_distribution_values(concurrent_searches)` by host _time | eval data=""{\""host\"":\""""+host+""\"",\""searches\"":{"" + `instrumentation_distribution_strings(""concurrent_searches"",1,0)` +""}}"" | eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.search.report_acceleration,,"| localop | rest /servicesNS/-/-/admin/summarization | stats count as existing_report_accelerations, sum(summary.access_count) as access_count_of_existing_report_accelerations | makejson access_count_of_existing_report_accelerations(int) existing_report_accelerations(int) output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.search.searchTelemetry,,"index=_introspection sourcetype=search_telemetry | rename search_commands{}.name as name, search_commands{}.duration as duration | stats perc50(duration), perc90(duration), perc95(duration), perc99(duration), sum(duration) as totalDuration, sum(bytes_read) as sumBytesRead, count(bytes_read) as countBytesRead max(bytes_read) as maxBytesRead by name, type | makejson output=searchTypeInformation | fields searchTypeInformation | mvcombine delim="","" searchTypeInformation | nomv searchTypeInformation | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | eval data=""{ \""searchTypeInformation\"" : ["".searchTypeInformation.""]}"" | fields _time date data"
instrumentation.usage.search.searchtelemetry.sourcetypeUsage,,"index=_audit | stats count(sourcetype_count__*) as * | makejson output=sourcetypeUsage | fields sourcetypeUsage | mvcombine delim="","" sourcetypeUsage | nomv sourcetypeUsage | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | eval data=""{ \""sourcetypeUsage\"" : ["".sourcetypeUsage.""]}"" | fields _time date data"
instrumentation.usage.search.type,,"index=_introspection sourcetype=splunk_resource_usage component::PerProcess data.search_props.sid::* | rename data.search_props.type as searchType | bin _time span=1d | stats estdc(data.search_props.sid) AS search_count by searchType _time | eval data=""\""""+searchType+""\"":""+tostring(search_count) | stats delim="","" values(data) as data by _time | rename _time as date | mvcombine data | eval data=""{""+data+""}"" | rename date as _time | eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.smartStore.capacity,,"|rest splunk_server=local /services/server/status/partitions-space | makejson available, capacity, free, fs_type, output=""cap"" | eval cap=""\""""+title+""\"": ""+cap+"""" | stats list(cap) AS capList BY splunk_server | eval capCombined=""\""total storage capacity\"":{"" + mvjoin(capList, "", "") + ""}"" | fields capCombined, splunk_server"
instrumentation.usage.smartStore.config,,"|savedsearch instrumentation.usage.smartStore.global | join type=left splunk_server [|savedsearch instrumentation.usage.smartStore.perIndex] | join type=left splunk_server [|savedsearch instrumentation.usage.smartStore.capacity] | eval data=""{""+globalConfig+"", ""+capCombined+"", ""+indexConfig+"", ""+s2Enabled+""}"",_time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields data _time date"
instrumentation.usage.smartStore.global,,"|rest splunk_server=local /services/configs/conf-server | where title in (""cachemanager"",""diskUsage"", ""clustering"") | eval data=""\""""+title+""\"":"",hotlist_recency_secs=if(isnull(hotlist_recency_secs), ""none"", hotlist_recency_secs), hotlist_bloom_filter_recency_hours=if(isnull(hotlist_bloom_filter_recency_hours), ""none"", hotlist_bloom_filter_recency_hours) | eval data=if(title=""diskUsage"", data+""{\""minFreeSpace\"":\""""+minFreeSpace+""\""}"", data), data=if(title=""cachemanager"", data+""{\""eviction_padding\"":\""""+eviction_padding+""\"",\""max_cache_size\"":\""""+max_cache_size+""\"", \""hotlist_recency_secs\"":\""""+hotlist_recency_secs+""\"", \""hotlist_bloom_filter_recency_hours\"":\""""+hotlist_bloom_filter_recency_hours+""\""}"", data), data=if(title=""clustering"", data+""{\""mode\"":\""""+mode+""\""""+if(mode=""master"", "",\""search_factor\"":\""""+search_factor+""\"",\""multisite\"":\""""+multisite+""\"",\""site_replication_factor\"":\""""+site_replication_factor+""\"",\""site_search_factor\"":\""""+site_search_factor+""\""}"", ""}""), data) | stats list(data) AS dataList BY splunk_server | eval globalConfig=""\""global config\"":{"" + mvjoin(dataList, "","") + ""}"" | fields globalConfig, splunk_server"
instrumentation.usage.smartStore.perIndex,,"|rest splunk_server=local /services/configs/conf-indexes | appendcols [|rest splunk_server=local /servicesNS/nobody/splunk_instrumentation/telemetry | fields telemetrySalt]| eval title_dist=if(match(title, ""^([^_].*?)\s*""),""external"",""internal""), s2Enabled=if(isnotnull(remotePath),""SmartStore enabled"", ""non-SmartStore enabled""),hotlist_recency_secs=if(isnull(hotlist_recency_secs), ""none"", hotlist_recency_secs), hotlist_bloom_filter_recency_hours=if(isnull(hotlist_bloom_filter_recency_hours), ""none"", hotlist_bloom_filter_recency_hours) | makejson frozenTimePeriodInSecs, hotlist_recency_secs, hotlist_bloom_filter_recency_hours, maxHotSpanSecs, maxGlobalDataSizeMB, output=""indexConfig"" | eval telemetrySalt=if(isnull(telemetrySalt), """", telemetrySalt), hashTitle=sha1(telemetrySalt+title), title_combine=title_dist+""_""+hashTitle, indexConfig=""\""""+title_combine+""\"":"" + indexConfig | stats list(hashTitle) AS titleList,list(indexConfig) AS indexList BY s2Enabled, splunk_server | eval indexConfig=mvjoin(indexList, "",""), titleCombined=""\""""+s2Enabled+""\"":\"""" + mvjoin(titleList, "","") +""\"""" | stats list(titleCombined) AS s2List, list(indexConfig) AS indexList BY splunk_server| eval s2Enabled=""\""list of indexes\"":{"" + mvjoin(s2List, "","") + ""}"", indexConfig=""\""per index config\"":{"" + mvjoin(indexList, "","") + ""}""  | fields s2Enabled, indexConfig, splunk_server"
instrumentation.usage.streamingMetricAlerts,,"| rest servicesNS/-/-/alerts/metric_alerts | eval name=sha1(title), hasFilter=if(filter=="""", ""No"", ""Yes""), hasGroupby=if(groupby=="""", ""No"", ""Yes""), triggerActionPerGroup=if('trigger.action_per_group'==1, ""Yes"", ""No""), triggerEvaluationPerGroup=if('trigger.evaluation_per_group'==1, ""Yes"", ""No""), triggerSuppress=if('trigger.suppress'==1, ""Yes"", ""No""), triggerPrepare=if(isnotnull('trigger.prepare'), ""Yes"", ""No""), alertTrackable=if('splunk_ui.track'==1, ""Yes"", ""No""), triggerThreshold=if(isnotnull('trigger.threshold'), 'trigger.threshold', ""N/A""), actionList="""", hasDescription=if(description=="""", ""No"", ""Yes""), alertSeverity=if(isnull('splunk_ui.severity'), ""N/A"", 'splunk_ui.severity'), triggerExpires='trigger.expires', triggerMaxTracked='trigger.max_tracked' | eval actionList=if('action.email'==1, actionList."","".""email"", actionList), actionList=if('action.logevent'==1, actionList."","".""logevent"", actionList), actionList=if('action.rss'==1, actionList."","".""rss"", actionList), actionList=if('action.script'==1, actionList."","".""script"", actionList), actionList=if('action.webhook'==1, actionList."","".""webhook"", actionList) | eval actionList=if(actionList=="""", actionList, substr(actionList,2)) | eval hasLabels=""No"", hasComplexCondition=""No"" | foreach label* [| eval hasLabels=if(isnull('<<FIELD>>'), hasLabels, ""Yes"")] | eval hasMultipleMetricIndexes=if(match(metric_indexes, "",""), ""Yes"", ""No""), hasComplexCondition=if(match(condition, ""OR"") OR match(condition, ""AND""), ""Yes"", hasComplexCondition) | fields name, hasFilter, hasGroupby, triggerActionPerGroup, triggerEvaluationPerGroup, triggerThreshold, triggerSuppress, triggerPrepare, alertTrackable, actionList, hasDescription, alertSeverity, triggerExpires, triggerMaxTracked, hasLabels, hasMultipleMetricIndexes, hasComplexCondition | makejson name hasFilter hasGroupby triggerActionPerGroup triggerEvaluationPerGroup triggerThreshold triggerSuppress triggerPrepare alertTrackable actionList hasDescription alertSeverity triggerExpires triggerMaxTracked hasLabels hasMultipleMetricIndexes hasComplexCondition output=""data"" | eval _time=now(), date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.users.active,,"index=_audit sourcetype=audittrail TERM(action=search) user!=""splunk-system-user"" user!=""n/a"" | bin _time span=1d | stats estdc(user) as active by _time | eval data=""{\""active\"":""+tostring(active)+""}"" | eval date=strftime(_time, ""%Y-%m-%d"") | fields _time date data"
instrumentation.usage.workloadManagement.category,,"NOT() | append [rest splunk_server=local /services/workloads/categories | eval data=""\""""+title+""\"":{\""allocated cpu percent\"":\""""+cpu_allocated_percent+""\"", \""allocated mem limit\"":\""""+mem_allocated_percent+""\""}"" | stats list(data) AS categoryList | eval categoryCombined=mvjoin(categoryList, "", "") | fields categoryCombined]"
instrumentation.usage.workloadManagement.enabled,,"NOT() | append [rest splunk_server=local /services/workloads/status | eval support='general.isSupported', enabled='general.enabled', os_name='general.os_name', os_version='general.os_version'| fields support, enabled, os_name, os_version]"
instrumentation.usage.workloadManagement.pools,,"NOT() | append [rest splunk_server=local /services/workloads/pools | eval isDeafultPool=if(default_category_pool=1, ""True"", ""False""), poolList=""\""""+title+""\"":{\""allocated cpu percent\"":\""""+cpu_allocated_percent+""\"", \""allocated mem limit\"":\""""+mem_allocated_percent+""\"", \""default category pool\"":\""""+isDeafultPool+""\""}"" | stats list(poolList) AS poolList, count BY category | eval poolList=""\""""+category+""\"":{\""count\"":""+count+"",""+mvjoin(poolList, "", "")+""}"" | stats sum(count) AS poolTotal list(poolList) AS poolList| eval poolCombined=mvjoin(poolList, "", "") | fields poolCombined, poolTotal]"
instrumentation.usage.workloadManagement.report,,"|rest splunk_server=local /services/server/info | appendcols [|rest splunk_server=local /servicesNS/nobody/splunk_instrumentation/telemetry | fields telemetrySalt]| eval telemetrySalt=if(isnull(telemetrySalt), """", telemetrySalt), hashHost=sha1(telemetrySalt+splunk_server), roleCombine=mvjoin(server_roles, "", "") | fields guid, hashHost, roleCombine| appendcols [|savedsearch instrumentation.usage.workloadManagement.enabled] | appendcols [|savedsearch instrumentation.usage.workloadManagement.category]| appendcols [|savedsearch instrumentation.usage.workloadManagement.pools] | appendcols [|savedsearch instrumentation.usage.workloadManagement.rules] | fillnull value=0 | eval data=""{\""host\"": \""""+hashHost+""\"", \""guid\"": \""""+guid+""\"", \""wlm supported\"": \""""+support+""\"", \""os\"": \""""+os_name+""\"", \""osVersion\"": \""""+os_version+""\"", \""wlm enabled\"": \""""+enabled+""\"", \""server roles\"": \""""+roleCombine+""\"""", poolTotal=if(isnull(poolTotal),0, poolTotal), ruleTotal=if(isnull(ruleTotal),0, ruleTotal) | eval data=if(support==1, data+"", \""categories\"":{""+categoryCombined+""}, \""pools\"":{\""total count\"":\""""+poolTotal+""\""""+ if(poolTotal>0, "", ""+poolCombined+"""", """") + ""}, \""rules\"":{\""total count\"":\""""+ruleTotal+""\""""+if(ruleTotal>0, "", ""+ruleCombined, """")+""}}"", data+""}""), _time=now(), date=strftime(_time, ""%Y-%m-%d"")| fields _time date data"
instrumentation.usage.workloadManagement.rules,,"NOT() | append [rest splunk_server=local /services/workloads/rules | eval data=""\""""+title+""\"":{\""order\"":\""""+order+""\"", \""predicate\"":\""""+predicate+""\"", \""workload pool\"":\""""+workload_pool+""\""}"" | stats list(data) AS ruleList, count AS ruleTotal by splunk_server | eval ruleCombined=mvjoin(ruleList, "", "") | fields ruleTotal, ruleCombined]"
Inventory - Operating Systems By System Count,,| from inputlookup:system_version_tracker | stats count by os
Inventory - Systems By User Count,,| from inputlookup:useraccounts_tracker | stats dc(user) as dc(user) by dest | sort 10 - dc(user)
Inventory - Users By System Count,,| from inputlookup:useraccounts_tracker | stats dc(dest) as dc(dest) by user | sort 10 - dc(dest)
Lateral Movement after Credential Dumping,,"index=asx | transaction dest startswith=""mitre_tactics=credential-access"" endswith=""mitre_tactics=lateral-movement"" | fillnull | stats values(source) as detections values(user) as user dc(source) as dc_detections by dest"
License Usage Data Cube,,"index=_internal source=*license_usage.log* type=""Usage"" | eval h=if(len(h)=0 OR isnull(h),""(SQUASHED)"",h) | eval s=if(len(s)=0 OR isnull(s),""(SQUASHED)"",s) | eval idx=if(len(idx)=0 OR isnull(idx),""(UNKNOWN)"",idx) | bin _time span=1d | stats sum(b) as b by _time, pool, s, st, h, idx"
Licensing - Average Events Per Day,,"| makeresults | eval current_count=871966, historical_count=871353, delta=613"
Licensing - Events Per Day,,"| `licensing_epd` | stats sum(count) as count by _time | eval avg_eps=round(count/86400,1) | sort 0 -_time"
Licensing - Events Per Day Over Time,,| `licensing_epd` | timechart span=1d sum(count) as count
Licensing - Events Per Index (Last Day),,"| `licensing_epd` | eventstats max(_time) | where _time='max(_time)' | table _time,index,count | sort 0 - count"
Licensing - Maximum Events Per Day,,"| makeresults | eval current_count=4894982, historical_count=4891795, delta=3187"
Licensing - Minimum Events Per Day,,"| makeresults | eval current_count=23, historical_count=23, delta=0"
Licensing - Recent Events Per Day,,"| makeresults | eval current_count=5766971, historical_count=5763171, delta=3800"
Malware - Activity Over Time,,| `tstats` count from datamodel=Malware.Malware_Attacks by _time span=10m | timechart minspan=10m useother=`useother` count
Malware - Activity Over Time By Action,,"| `tstats` count from datamodel=Malware.Malware_Attacks by _time,Malware_Attacks.action span=10m | timechart minspan=10m useother=`useother` count by Malware_Attacks.action | `drop_dm_object_name(""Malware_Attacks"")`"
Malware - Activity Over Time By Infection,,"| `tstats` count from datamodel=Malware.Malware_Attacks by _time,Malware_Attacks.signature span=10m | timechart minspan=10m useother=`useother` count by Malware_Attacks.signature | `drop_dm_object_name(""Malware_Attacks"")`"
